Date,Open,High,Low,Close,Adj Close,Volume
2019-03-04,6195.830078,6245.520020,6195.830078,6220.189941,6220.189941,17379300
2019-03-05,6220.379883,6258.970215,6198.209961,6241.669922,6241.669922,34550400
2019-03-06,6241.669922,6258.649902,6206.020020,6206.020020,6206.020020,33786900
2019-03-07,6206.379883,6221.270020,6095.740234,6103.229980,6103.229980,25296100
2019-03-08,6103.279785,6103.279785,6048.740234,6082.540039,6082.540039,25149200
2019-03-11,6082.540039,6118.959961,6066.129883,6118.959961,6118.959961,14138800
2019-03-12,6123.740234,6209.120117,6123.740234,6134.370117,6134.370117,26143100
2019-03-13,6118.270020,6181.479980,6116.959961,6172.479980,6172.479980,17747500
2019-03-14,6173.040039,6220.000000,6121.779785,6177.270020,6177.270020,20735700
2019-03-15,6177.520020,6258.250000,6135.189941,6252.359863,6252.359863,33110100
2019-03-18,6252.790039,6271.779785,6222.779785,6252.689941,6252.689941,14698900
2019-03-19,6253.250000,6299.379883,6228.689941,6239.640137,6239.640137,18484400
2019-03-20,6239.529785,6251.080078,6182.399902,6204.660156,6204.660156,20132300
2019-03-21,6203.939941,6203.939941,6113.549805,6125.990234,6125.990234,21829900
2019-03-22,6125.680176,6166.080078,6021.620117,6035.399902,6035.399902,19740800
2019-03-25,6041.319824,6042.410156,5979.140137,6023.729980,6023.729980,19190600
2019-03-26,6020.770020,6044.129883,5957.259766,6037.990234,6037.990234,18469600
2019-03-27,6037.990234,6081.109863,6016.600098,6050.419922,6050.419922,21323600
2019-03-28,6054.560059,6108.479980,6047.899902,6048.850098,6048.850098,14152000
2019-03-29,6047.569824,6149.500000,6041.759766,6138.660156,6138.660156,22795800
2019-04-01,6138.450195,6206.250000,6138.450195,6199.160156,6199.160156,19012100
2019-04-02,6199.160156,6214.839844,6179.609863,6202.709961,6202.709961,19491300
2019-04-03,6228.959961,6320.979980,6228.959961,6313.120117,6313.120117,23095600
2019-04-04,6313.120117,6320.979980,6283.319824,6314.959961,6314.959961,18866900
2019-04-05,6313.140137,6392.729980,6310.270020,6383.899902,6383.899902,20034100
2019-04-08,6386.770020,6386.770020,6295.759766,6295.959961,6295.959961,11637300
2019-04-09,6299.470215,6306.120117,6237.770020,6247.910156,6247.910156,16721400
2019-04-10,6246.979980,6261.240234,6196.370117,6241.859863,6241.859863,65179100
2019-04-11,6241.859863,6307.330078,6233.569824,6280.700195,6280.700195,25034800
2019-04-12,6280.359863,6348.950195,6263.879883,6335.709961,6335.709961,23358100
2019-04-15,6341.640137,6395.180176,6340.970215,6395.180176,6395.180176,23085400
2019-04-16,6391.350098,6448.689941,6365.240234,6433.970215,6433.970215,47892300
2019-04-17,6435.709961,6491.229980,6406.629883,6488.069824,6488.069824,24407900
2019-04-18,6487.410156,6551.950195,6458.640137,6540.140137,6540.140137,42986900
2019-04-23,6540.140137,6540.140137,6463.439941,6493.810059,6493.810059,25180800
2019-04-24,6488.080078,6508.959961,6448.410156,6448.649902,6448.649902,20633800
2019-04-25,6448.569824,6476.979980,6372.939941,6392.529785,6392.529785,18090700
2019-04-26,6391.229980,6423.279785,6370.379883,6399.740234,6399.740234,15025600
2019-04-29,6401.609863,6464.319824,6401.609863,6453.890137,6453.890137,22117600
2019-04-30,6444.080078,6475.060059,6426.390137,6455.240234,6455.240234,42133400
2019-05-01,null,null,null,null,null,null
2019-05-02,6455.040039,6523.470215,6450.930176,6505.109863,6505.109863,69497100
2019-05-03,6501.939941,6518.759766,6471.359863,6498.740234,6498.740234,33129800
2019-05-07,6467.040039,6484.839844,6373.609863,6390.470215,6390.470215,33566500
2019-05-08,6390.470215,6395.919922,6316.910156,6362.910156,6362.910156,43220000
2019-05-09,6365.649902,6365.649902,6224.299805,6243.819824,6243.819824,43370300
2019-05-10,6251.370117,6328.600098,6237.120117,6242.879883,6242.879883,22671900
2019-05-13,6248.330078,6255.740234,6151.569824,6151.569824,6151.569824,16350500
2019-05-14,6151.220215,6234.160156,6151.220215,6230.720215,6230.720215,19202100
2019-05-15,6231.930176,6272.080078,6187.740234,6241.629883,6241.629883,13071200
2019-05-16,6242.990234,6313.160156,6198.129883,6309.779785,6309.779785,53613800
